Kanton;Datum und Zeit;Anzahl SMS pro Kanton und Stunde
SH;2017-07-22T04:00:00+02:00;756
SH;2017-07-22T06:00:00+02:00;1863
SH;2017-07-22T08:00:00+02:00;3164
SH;2017-07-22T09:00:00+02:00;3474
SH;2017-07-22T14:00:00+02:00;3096
SH;2017-07-22T15:00:00+02:00;3277
SH;2017-07-22T19:00:00+02:00;2060
SH;2017-07-23T00:00:00+02:00;669
SH;2017-07-23T03:00:00+02:00;541
SH;2017-07-23T04:00:00+02:00;585
SH;2017-07-23T05:00:00+02:00;763
SH;2017-07-23T09:00:00+02:00;3208
SH;2017-07-23T10:00:00+02:00;3200
SH;2017-07-23T12:00:00+02:00;3375
SH;2017-07-23T15:00:00+02:00;3017
SH;2017-07-23T16:00:00+02:00;2637
SH;2017-07-23T19:00:00+02:00;2222
SH;2017-07-23T22:00:00+02:00;916
SH;2017-07-24T00:00:00+02:00;423
SH;2017-07-24T04:00:00+02:00;1083
SH;2017-07-24T06:00:00+02:00;2593
SH;2017-07-24T07:00:00+02:00;3161
SH;2017-07-24T11:00:00+02:00;4044
SH;2017-07-24T13:00:00+02:00;3530
SH;2017-07-24T14:00:00+02:00;2163
SH;2017-07-24T16:00:00+02:00;3047
SH;2017-07-25T12:00:00+02:00;3407
SH;2017-07-25T15:00:00+02:00;3197
SH;2017-07-25T16:00:00+02:00;3009
SH;2017-07-25T19:00:00+02:00;2568
SH;2017-07-25T20:00:00+02:00;1975
SH;2017-07-25T23:00:00+02:00;554
SH;2017-07-26T05:00:00+02:00;2038
SH;2017-07-26T12:00:00+02:00;3505
SH;2017-07-26T16:00:00+02:00;2915
SH;2017-07-26T22:00:00+02:00;1223
SH;2017-07-27T01:00:00+02:00;561
SH;2017-07-27T13:00:00+02:00;3366
SH;2017-07-27T15:00:00+02:00;3152
SH;2017-07-27T16:00:00+02:00;3318
SH;2017-07-27T20:00:00+02:00;2056
SH;2017-07-28T05:00:00+02:00;1769
SH;2017-07-28T06:00:00+02:00;2315
SH;2017-07-28T11:00:00+02:00;3448
SH;2017-07-28T13:00:00+02:00;3512
SH;2017-07-28T18:00:00+02:00;2864
SH;2017-07-28T20:00:00+02:00;2114
SH;2017-07-29T01:00:00+02:00;752
SH;2017-07-29T03:00:00+02:00;1008
SH;2017-07-29T04:00:00+02:00;1182
SH;2017-07-29T10:00:00+02:00;3849
SH;2017-07-29T12:00:00+02:00;3533
SH;2017-07-29T13:00:00+02:00;3472
SH;2017-07-29T18:00:00+02:00;2513
SH;2017-07-29T20:00:00+02:00;2393
SH;2017-07-29T23:00:00+02:00;774
SH;2017-07-30T01:00:00+02:00;648
SH;2017-07-27T08:00:00+02:00;3525
SH;2017-07-27T10:00:00+02:00;3720
SH;2017-07-27T11:00:00+02:00;3512
SH;2017-07-27T17:00:00+02:00;2640
SH;2017-07-27T18:00:00+02:00;2623
SH;2017-07-27T21:00:00+02:00;1486
SH;2017-07-27T22:00:00+02:00;907
SH;2017-07-27T23:00:00+02:00;822
SH;2017-07-28T02:00:00+02:00;561
SH;2017-07-28T03:00:00+02:00;742
SH;2017-07-28T07:00:00+02:00;2940
SH;2017-07-28T10:00:00+02:00;3323
SH;2017-07-28T15:00:00+02:00;3455
SH;2017-07-28T17:00:00+02:00;3132
SH;2017-07-28T19:00:00+02:00;2534
SH;2017-07-28T21:00:00+02:00;1814
SH;2017-07-29T00:00:00+02:00;765
SH;2017-07-29T02:00:00+02:00;820
SH;2017-07-29T07:00:00+02:00;2888
SH;2017-07-29T14:00:00+02:00;3341
SH;2017-07-29T17:00:00+02:00;2687
SH;2017-07-29T19:00:00+02:00;2275
SH;2017-07-29T22:00:00+02:00;1312
SH;2017-07-30T05:00:00+02:00;995
SH;2017-07-30T08:00:00+02:00;3199
SH;2017-07-30T10:00:00+02:00;3764
SH;2017-07-30T11:00:00+02:00;3824
SH;2017-07-30T15:00:00+02:00;3403
SH;2017-07-30T18:00:00+02:00;2970
SH;2017-07-30T20:00:00+02:00;2308
SH;2017-07-31T01:00:00+02:00;516
SH;2017-07-31T02:00:00+02:00;589
SH;2017-07-31T05:00:00+02:00;1568
SH;2017-07-31T12:00:00+02:00;3710
SH;2017-07-31T13:00:00+02:00;3565
SH;2017-07-31T14:00:00+02:00;3770
SH;2017-07-31T16:00:00+02:00;3564
SH;2017-07-31T17:00:00+02:00;3278
SH;2017-08-01T00:00:00+02:00;377
SO;2017-07-01T03:00:00+02:00;591
SO;2017-07-01T06:00:00+02:00;3637
SO;2017-07-01T09:00:00+02:00;6347
SO;2017-07-01T14:00:00+02:00;5979
SO;2017-07-01T15:00:00+02:00;5992
SO;2017-07-01T17:00:00+02:00;5596
SO;2017-07-01T19:00:00+02:00;4738
SO;2017-07-01T21:00:00+02:00;3819
SO;2017-07-01T22:00:00+02:00;2823
SO;2017-07-02T01:00:00+02:00;614
SO;2017-07-02T03:00:00+02:00;576
SO;2017-07-02T10:00:00+02:00;5079
SO;2017-07-02T12:00:00+02:00;5421
SO;2017-07-02T13:00:00+02:00;5251
SO;2017-07-02T14:00:00+02:00;5514
SO;2017-07-02T16:00:00+02:00;5683
SO;2017-07-02T18:00:00+02:00;6073
SO;2017-07-02T20:00:00+02:00;4799
SO;2017-07-02T21:00:00+02:00;2981
SO;2017-07-02T23:00:00+02:00;725
SO;2017-07-03T00:00:00+02:00;540
SO;2017-07-03T01:00:00+02:00;372
SO;2017-07-03T07:00:00+02:00;7471
SO;2017-07-03T10:00:00+02:00;8403
SO;2017-07-03T13:00:00+02:00;7503
SO;2017-07-03T14:00:00+02:00;7465
SO;2017-07-03T17:00:00+02:00;7044
SO;2017-07-03T22:00:00+02:00;2071
SO;2017-07-04T01:00:00+02:00;463
SO;2017-07-04T04:00:00+02:00;1803
SO;2017-07-04T05:00:00+02:00;3916
SO;2017-07-04T07:00:00+02:00;8308
SO;2017-07-04T08:00:00+02:00;8048
SO;2017-07-04T11:00:00+02:00;7690
SO;2017-07-04T12:00:00+02:00;8384
SO;2017-07-04T13:00:00+02:00;7977
SO;2017-07-04T15:00:00+02:00;8350
SO;2017-07-04T20:00:00+02:00;6052
SO;2017-07-04T21:00:00+02:00;3548
SO;2017-07-04T22:00:00+02:00;1903
SO;2017-07-05T02:00:00+02:00;636
SO;2017-07-05T07:00:00+02:00;7442
SO;2017-07-05T08:00:00+02:00;8207
SO;2017-07-05T09:00:00+02:00;8485
SO;2017-07-05T18:00:00+02:00;6910
SO;2017-07-05T20:00:00+02:00;5914
SO;2017-07-05T22:00:00+02:00;2315
SO;2017-07-06T06:00:00+02:00;6275
SO;2017-07-06T08:00:00+02:00;9308
SO;2017-07-06T12:00:00+02:00;8885
SO;2017-07-07T04:00:00+02:00;1879
SO;2017-07-07T05:00:00+02:00;4136
SO;2017-07-07T13:00:00+02:00;7439
SO;2017-07-07T16:00:00+02:00;7394
SO;2017-07-07T17:00:00+02:00;6828
SO;2017-07-07T21:00:00+02:00;4179
SO;2017-07-08T07:00:00+02:00;5284
SO;2017-07-08T09:00:00+02:00;6651
SO;2017-07-08T14:00:00+02:00;7490
SO;2017-07-08T15:00:00+02:00;6704
SO;2017-07-08T21:00:00+02:00;3052
BS;2017-07-17T11:00:00+02:00;12465
BS;2017-07-18T05:00:00+02:00;6351
BS;2017-07-18T11:00:00+02:00;12202
BS;2017-07-17T17:00:00+02:00;8866
BS;2017-07-17T20:00:00+02:00;6370
BS;2017-07-17T21:00:00+02:00;4677
BS;2017-07-18T04:00:00+02:00;3183
BS;2017-07-18T06:00:00+02:00;9474
BS;2017-07-21T15:00:00+02:00;12665
BS;2017-07-20T12:00:00+02:00;12538
BS;2017-07-20T23:00:00+02:00;2093
BS;2017-07-21T07:00:00+02:00;12167
BS;2017-07-21T09:00:00+02:00;12830
BS;2017-07-21T10:00:00+02:00;13687
BS;2017-07-21T19:00:00+02:00;7370
BS;2017-07-21T03:00:00+02:00;1767
BS;2017-07-21T05:00:00+02:00;5979
BS;2017-07-21T02:00:00+02:00;1315
BS;2017-07-14T07:00:00+02:00;10947
BS;2017-07-14T10:00:00+02:00;14555
BS;2017-07-14T13:00:00+02:00;13280
BS;2017-07-14T14:00:00+02:00;12786
BS;2017-07-14T12:00:00+02:00;13135
BS;2017-07-14T05:00:00+02:00;6175
BS;2017-07-14T19:00:00+02:00;7588
BS;2017-07-14T21:00:00+02:00;5433
BS;2017-07-14T23:00:00+02:00;2896
UR;2017-07-29T00:00:00+02:00;393
UR;2017-07-29T02:00:00+02:00;305
UR;2017-07-29T03:00:00+02:00;500
UR;2017-07-29T04:00:00+02:00;660
UR;2017-07-29T09:00:00+02:00;1968
UR;2017-07-29T14:00:00+02:00;1482
UR;2017-07-29T20:00:00+02:00;1179
UR;2017-07-30T01:00:00+02:00;193
UR;2017-07-30T08:00:00+02:00;1161
UR;2017-07-30T09:00:00+02:00;1449
UR;2017-07-30T12:00:00+02:00;1535
UR;2017-07-30T13:00:00+02:00;2193
UR;2017-07-30T15:00:00+02:00;1480
UR;2017-07-30T16:00:00+02:00;1310
UR;2017-07-30T19:00:00+02:00;1117
UR;2017-07-31T03:00:00+02:00;126
UR;2017-07-31T14:00:00+02:00;1486
UR;2017-07-31T17:00:00+02:00;1286
UR;2017-07-31T18:00:00+02:00;1214
VD;2017-07-01T02:00:00+02:00;5688
VD;2017-07-01T04:00:00+02:00;5967
VD;2017-07-01T07:00:00+02:00;27984
VD;2017-07-01T08:00:00+02:00;34781
VD;2017-07-01T09:00:00+02:00;36008
VD;2017-07-01T14:00:00+02:00;31372
VD;2017-07-01T20:00:00+02:00;23215
VD;2017-07-02T00:00:00+02:00;8011
VD;2017-07-02T03:00:00+02:00;4789
VD;2017-07-02T06:00:00+02:00;10803
VD;2017-07-02T12:00:00+02:00;27769
VD;2017-07-02T15:00:00+02:00;27038
VD;2017-07-02T16:00:00+02:00;28932
VD;2017-07-02T17:00:00+02:00;29463
VD;2017-07-02T19:00:00+02:00;28846
VD;2017-07-02T22:00:00+02:00;12613
VD;2017-07-03T00:00:00+02:00;4978
VD;2017-07-03T01:00:00+02:00;4555
VD;2017-07-03T02:00:00+02:00;4571
VD;2017-07-03T03:00:00+02:00;4857
VD;2017-07-03T04:00:00+02:00;8278
VD;2017-07-03T06:00:00+02:00;28267
VD;2017-07-03T08:00:00+02:00;43089
VD;2017-07-03T09:00:00+02:00;43887
VD;2017-07-03T11:00:00+02:00;52116
VD;2017-07-03T20:00:00+02:00;30637
VD;2017-07-04T00:00:00+02:00;5642
VD;2017-07-04T11:00:00+02:00;42171
VD;2017-07-04T13:00:00+02:00;43635
VD;2017-07-04T18:00:00+02:00;34053
VD;2017-07-04T21:00:00+02:00;21548
VD;2017-07-05T00:00:00+02:00;5593
VD;2017-07-05T08:00:00+02:00;44141
VD;2017-07-05T11:00:00+02:00;41267
VD;2017-07-05T14:00:00+02:00;40085
VD;2017-07-05T15:00:00+02:00;40455
VD;2017-07-05T18:00:00+02:00;33103
VD;2017-07-05T20:00:00+02:00;28857
VD;2017-07-06T00:00:00+02:00;6712
VD;2017-07-06T05:00:00+02:00;17213
VD;2017-07-06T06:00:00+02:00;27429
VD;2017-07-06T08:00:00+02:00;40244
VD;2017-07-06T10:00:00+02:00;43744
VD;2017-07-06T14:00:00+02:00;39730
VD;2017-07-06T23:00:00+02:00;7107
VD;2017-07-07T02:00:00+02:00;3789
VD;2017-07-07T06:00:00+02:00;26830
VD;2017-07-07T07:00:00+02:00;36901
VD;2017-07-07T09:00:00+02:00;26811
VD;2017-07-07T12:00:00+02:00;38959
VD;2017-07-07T13:00:00+02:00;38787
VD;2017-07-07T17:00:00+02:00;37482
VD;2017-07-07T18:00:00+02:00;31776
VD;2017-07-07T19:00:00+02:00;27690
SH;2017-07-30T03:00:00+02:00;660
SH;2017-07-30T06:00:00+02:00;1520
SH;2017-07-30T07:00:00+02:00;2429
SH;2017-07-30T09:00:00+02:00;3547
SH;2017-07-30T12:00:00+02:00;3603
SH;2017-07-30T13:00:00+02:00;3487
SH;2017-07-30T16:00:00+02:00;2997
SH;2017-07-30T22:00:00+02:00;1068
SH;2017-07-31T00:00:00+02:00;554
SH;2017-07-31T03:00:00+02:00;715
SH;2017-07-31T06:00:00+02:00;2495
SH;2017-07-31T09:00:00+02:00;3903
SH;2017-07-31T18:00:00+02:00;3470
SH;2017-07-31T20:00:00+02:00;2857
SH;2017-07-31T23:00:00+02:00;870
SO;2017-07-01T00:00:00+02:00;504
SO;2017-07-01T01:00:00+02:00;726
SO;2017-07-01T02:00:00+02:00;497
SO;2017-07-01T05:00:00+02:00;1760
SO;2017-07-01T07:00:00+02:00;5443
SO;2017-07-01T10:00:00+02:00;6381
SO;2017-07-01T13:00:00+02:00;5877
SO;2017-07-01T18:00:00+02:00;5119
SO;2017-07-01T23:00:00+02:00;1472
SO;2017-07-02T04:00:00+02:00;653
SO;2017-07-02T06:00:00+02:00;2375
SO;2017-07-02T08:00:00+02:00;4736
SO;2017-07-02T11:00:00+02:00;5230
SO;2017-07-02T15:00:00+02:00;5423
SO;2017-07-02T22:00:00+02:00;1639
SO;2017-07-03T03:00:00+02:00;608
SO;2017-07-03T08:00:00+02:00;7296
SO;2017-07-03T09:00:00+02:00;7395
SO;2017-07-03T11:00:00+02:00;8543
SO;2017-07-03T12:00:00+02:00;7822
SO;2017-07-03T16:00:00+02:00;7884
SO;2017-07-03T19:00:00+02:00;6386
SO;2017-07-03T21:00:00+02:00;3950
SO;2017-07-04T00:00:00+02:00;653
SO;2017-07-04T03:00:00+02:00;586
SO;2017-07-04T10:00:00+02:00;8555
SO;2017-07-04T17:00:00+02:00;7174
VD;2017-07-16T05:00:00+02:00;7071
VD;2017-07-16T15:00:00+02:00;28661
VD;2017-07-16T16:00:00+02:00;28067
VD;2017-07-16T18:00:00+02:00;27076
VD;2017-07-17T00:00:00+02:00;4201
VD;2017-07-17T11:00:00+02:00;36453
VD;2017-07-17T12:00:00+02:00;34728
VD;2017-07-17T13:00:00+02:00;34888
VD;2017-07-17T16:00:00+02:00;36876
VD;2017-07-17T17:00:00+02:00;32225
VD;2017-07-17T18:00:00+02:00;29459
VD;2017-07-17T21:00:00+02:00;17970
VD;2017-07-18T02:00:00+02:00;3294
VD;2017-07-18T04:00:00+02:00;6157
VD;2017-07-18T09:00:00+02:00;39375
VD;2017-07-18T10:00:00+02:00;40714
VD;2017-07-18T12:00:00+02:00;36058
VD;2017-07-18T13:00:00+02:00;34876
VD;2017-07-18T17:00:00+02:00;36974
VD;2017-07-18T18:00:00+02:00;32057
VD;2017-07-18T19:00:00+02:00;31731
VD;2017-07-18T20:00:00+02:00;29348
VD;2017-07-18T21:00:00+02:00;23513
VD;2017-07-18T22:00:00+02:00;15029
VD;2017-07-18T23:00:00+02:00;10015
VD;2017-07-19T02:00:00+02:00;5160
VD;2017-07-19T03:00:00+02:00;5167
VD;2017-07-19T09:00:00+02:00;46092
VD;2017-07-19T12:00:00+02:00;40146
VD;2017-07-19T18:00:00+02:00;34293
VD;2017-07-19T21:00:00+02:00;20977
VD;2017-07-20T00:00:00+02:00;6866
VD;2017-07-20T03:00:00+02:00;5362
VD;2017-07-20T06:00:00+02:00;25225
VD;2017-07-20T09:00:00+02:00;42225
VD;2017-07-20T10:00:00+02:00;41735
VD;2017-07-20T11:00:00+02:00;39170
VD;2017-07-20T12:00:00+02:00;37700
VD;2017-07-20T14:00:00+02:00;34680
VD;2017-07-20T22:00:00+02:00;15825
VD;2017-07-21T00:00:00+02:00;6684
VD;2017-07-21T03:00:00+02:00;5363
VD;2017-07-21T08:00:00+02:00;37705
VD;2017-07-21T12:00:00+02:00;38911
VD;2017-07-21T15:00:00+02:00;41960
VD;2017-07-21T16:00:00+02:00;40999
VD;2017-07-21T21:00:00+02:00;21815
VD;2017-07-22T01:00:00+02:00;7383
VD;2017-07-22T04:00:00+02:00;6516
VD;2017-07-22T05:00:00+02:00;9397
VD;2017-07-22T08:00:00+02:00;29328
VD;2017-07-22T09:00:00+02:00;33979
VD;2017-07-22T18:00:00+02:00;28129
VD;2017-07-22T20:00:00+02:00;23860
VD;2017-07-22T22:00:00+02:00;15218
VD;2017-07-23T01:00:00+02:00;7236
VD;2017-07-23T02:00:00+02:00;6351
VD;2017-07-23T03:00:00+02:00;5630
SO;2017-07-09T02:00:00+02:00;420
SO;2017-07-09T03:00:00+02:00;463
SO;2017-07-09T05:00:00+02:00;1005
SO;2017-07-09T06:00:00+02:00;2133
SO;2017-07-09T09:00:00+02:00;4987
SO;2017-07-09T13:00:00+02:00;5543
SO;2017-07-09T14:00:00+02:00;5337
SO;2017-07-09T21:00:00+02:00;2936
SO;2017-07-09T23:00:00+02:00;832
SO;2017-07-10T01:00:00+02:00;491
SO;2017-07-10T02:00:00+02:00;403
SO;2017-07-10T06:00:00+02:00;6059
SO;2017-07-10T12:00:00+02:00;6825
SO;2017-07-10T13:00:00+02:00;6492
SO;2017-07-10T15:00:00+02:00;6857
SO;2017-07-10T17:00:00+02:00;6489
SO;2017-07-10T19:00:00+02:00;6216
SO;2017-07-11T01:00:00+02:00;388
SO;2017-07-11T04:00:00+02:00;1615
SO;2017-07-11T05:00:00+02:00;3530
SO;2017-07-11T06:00:00+02:00;5342
SO;2017-07-11T07:00:00+02:00;6546
SO;2017-07-11T09:00:00+02:00;6847
SO;2017-07-11T12:00:00+02:00;7074
SO;2017-07-11T16:00:00+02:00;7557
SO;2017-07-11T18:00:00+02:00;6615
SO;2017-07-12T00:00:00+02:00;799
SO;2017-07-12T03:00:00+02:00;850
SO;2017-07-12T10:00:00+02:00;7358
SO;2017-07-12T11:00:00+02:00;6980
SO;2017-07-12T18:00:00+02:00;6174
SO;2017-07-12T20:00:00+02:00;4993
SO;2017-07-12T23:00:00+02:00;1011
SO;2017-07-13T00:00:00+02:00;765
SO;2017-07-13T02:00:00+02:00;478
SO;2017-07-13T04:00:00+02:00;1703
SO;2017-07-13T06:00:00+02:00;5054
SO;2017-07-13T11:00:00+02:00;6824
SO;2017-07-13T13:00:00+02:00;6525
SO;2017-07-13T14:00:00+02:00;6492
SO;2017-07-13T16:00:00+02:00;6944
SO;2017-07-13T17:00:00+02:00;6862
SO;2017-07-13T18:00:00+02:00;6417
SO;2017-07-13T19:00:00+02:00;5781
SO;2017-07-13T23:00:00+02:00;1300
SO;2017-07-14T04:00:00+02:00;1928
SO;2017-07-14T05:00:00+02:00;3124
SO;2017-07-14T08:00:00+02:00;6824
SO;2017-07-14T11:00:00+02:00;7446
SO;2017-07-14T12:00:00+02:00;6991
SO;2017-07-14T15:00:00+02:00;7054
SO;2017-07-14T17:00:00+02:00;6507
SO;2017-07-14T19:00:00+02:00;5139
SO;2017-07-14T22:00:00+02:00;2301
SO;2017-07-14T23:00:00+02:00;1240
SO;2017-07-15T03:00:00+02:00;637
SO;2017-07-15T04:00:00+02:00;1006
SO;2017-07-15T06:00:00+02:00;3202
SO;2017-07-15T08:00:00+02:00;5480
SO;2017-07-15T12:00:00+02:00;5486
SO;2017-07-15T14:00:00+02:00;4937
SO;2017-07-15T15:00:00+02:00;5227
SO;2017-07-15T16:00:00+02:00;5089
SO;2017-07-15T17:00:00+02:00;4794
SO;2017-07-15T20:00:00+02:00;4189
SO;2017-07-15T21:00:00+02:00;3388
SO;2017-07-15T23:00:00+02:00;1437
SO;2017-07-16T03:00:00+02:00;579
SO;2017-07-16T08:00:00+02:00;4796
SO;2017-07-16T13:00:00+02:00;4327
SO;2017-07-16T14:00:00+02:00;4834
SO;2017-07-16T20:00:00+02:00;4743
SO;2017-07-16T22:00:00+02:00;2003
SO;2017-07-16T23:00:00+02:00;924
SO;2017-07-17T02:00:00+02:00;579
SO;2017-07-17T04:00:00+02:00;1653
SO;2017-07-17T06:00:00+02:00;5019
SO;2017-07-17T11:00:00+02:00;6847
SO;2017-07-17T13:00:00+02:00;6482
SO;2017-07-17T15:00:00+02:00;6566
SO;2017-07-17T18:00:00+02:00;5994
SO;2017-07-17T19:00:00+02:00;5471
SO;2017-07-17T20:00:00+02:00;5023
SO;2017-07-18T00:00:00+02:00;823
SO;2017-07-18T01:00:00+02:00;673
SO;2017-07-18T08:00:00+02:00;6771
SO;2017-07-18T12:00:00+02:00;6311
SO;2017-07-18T17:00:00+02:00;6150
SO;2017-07-18T18:00:00+02:00;5714
SO;2017-07-18T20:00:00+02:00;5009
SO;2017-07-18T22:00:00+02:00;1995
SO;2017-07-18T23:00:00+02:00;1286
SO;2017-07-19T03:00:00+02:00;930
SO;2017-07-19T13:00:00+02:00;6258
SO;2017-07-19T16:00:00+02:00;6899
SO;2017-07-19T20:00:00+02:00;5003
SO;2017-07-20T01:00:00+02:00;500
SO;2017-07-20T03:00:00+02:00;604
SO;2017-07-20T04:00:00+02:00;1482
SO;2017-07-20T06:00:00+02:00;4834
VD;2017-07-07T23:00:00+02:00;9636
VD;2017-07-08T04:00:00+02:00;4607
VD;2017-07-08T06:00:00+02:00;14783
VD;2017-07-08T07:00:00+02:00;23114
VD;2017-07-08T08:00:00+02:00;29315
VD;2017-07-08T19:00:00+02:00;25093
VD;2017-07-08T20:00:00+02:00;21867
VD;2017-07-08T23:00:00+02:00;10598
VD;2017-07-09T01:00:00+02:00;5892
VD;2017-07-09T03:00:00+02:00;3971
VD;2017-07-09T04:00:00+02:00;4152
VD;2017-07-09T06:00:00+02:00;9720
VD;2017-07-09T11:00:00+02:00;23770
VD;2017-07-09T16:00:00+02:00;27338
VD;2017-07-09T19:00:00+02:00;25380
VD;2017-07-09T20:00:00+02:00;22779
VD;2017-07-10T06:00:00+02:00;26309
VD;2017-07-10T09:00:00+02:00;41053
VD;2017-07-10T12:00:00+02:00;38342
VD;2017-07-10T18:00:00+02:00;35709
VD;2017-07-10T19:00:00+02:00;31246
VD;2017-07-10T20:00:00+02:00;26077
VD;2017-07-10T22:00:00+02:00;12281
VD;2017-07-11T07:00:00+02:00;35299
VD;2017-07-11T08:00:00+02:00;38314
VD;2017-07-11T14:00:00+02:00;38385
VD;2017-07-11T21:00:00+02:00;20807
VD;2017-07-11T22:00:00+02:00;13353
VD;2017-07-11T23:00:00+02:00;6184
VD;2017-07-12T03:00:00+02:00;4114
VD;2017-07-12T04:00:00+02:00;7765
VD;2017-07-12T06:00:00+02:00;25785
VD;2017-07-12T07:00:00+02:00;35737
VD;2017-07-12T09:00:00+02:00;43817
VD;2017-07-12T10:00:00+02:00;42601
VD;2017-07-12T12:00:00+02:00;38444
VD;2017-07-12T13:00:00+02:00;39882
VD;2017-07-12T20:00:00+02:00;26613
VD;2017-07-12T22:00:00+02:00;12930
VD;2017-07-13T02:00:00+02:00;4595
VD;2017-07-13T03:00:00+02:00;4791
VD;2017-07-13T04:00:00+02:00;7762
VD;2017-07-13T05:00:00+02:00;15249
VD;2017-07-13T07:00:00+02:00;35908
VD;2017-07-13T09:00:00+02:00;41346
VD;2017-07-13T11:00:00+02:00;38320
VD;2017-07-13T18:00:00+02:00;32014
VD;2017-07-13T23:00:00+02:00;7479
VD;2017-07-14T01:00:00+02:00;4477
VD;2017-07-14T03:00:00+02:00;4978
VD;2017-07-14T05:00:00+02:00;14737
VD;2017-07-14T08:00:00+02:00;41011
VD;2017-07-14T09:00:00+02:00;41755
VD;2017-07-14T11:00:00+02:00;38831
VD;2017-07-14T13:00:00+02:00;41576
VD;2017-07-14T21:00:00+02:00;21659
VD;2017-07-15T01:00:00+02:00;6120
VD;2017-07-15T02:00:00+02:00;5544
VD;2017-07-15T05:00:00+02:00;8997
VD;2017-07-15T06:00:00+02:00;15414
VD;2017-07-15T11:00:00+02:00;30569
VD;2017-07-15T12:00:00+02:00;30368
VD;2017-07-15T14:00:00+02:00;28939
VD;2017-07-15T15:00:00+02:00;29491
VD;2017-07-15T19:00:00+02:00;26624
VD;2017-07-15T20:00:00+02:00;23848
VD;2017-07-15T22:00:00+02:00;16969
VD;2017-07-15T23:00:00+02:00;10222
VD;2017-07-16T00:00:00+02:00;7656
VD;2017-07-16T01:00:00+02:00;6513
VD;2017-07-16T02:00:00+02:00;5530
VD;2017-07-16T06:00:00+02:00;11119
VD;2017-07-16T08:00:00+02:00;22713
VD;2017-07-16T09:00:00+02:00;27266
VD;2017-07-16T12:00:00+02:00;25133
VD;2017-07-16T19:00:00+02:00;27726
VD;2017-07-16T22:00:00+02:00;11617
VD;2017-07-16T23:00:00+02:00;5984
VD;2017-07-17T01:00:00+02:00;3567
VD;2017-07-17T02:00:00+02:00;3547
VD;2017-07-17T03:00:00+02:00;4376
VD;2017-07-17T06:00:00+02:00;25348
VD;2017-07-17T07:00:00+02:00;34671
VD;2017-07-17T09:00:00+02:00;39591
VD;2017-07-17T10:00:00+02:00;40013
VD;2017-07-17T14:00:00+02:00;35761
VD;2017-07-17T20:00:00+02:00;24499
VD;2017-07-17T22:00:00+02:00;11849
VD;2017-07-17T23:00:00+02:00;7178
VD;2017-07-18T03:00:00+02:00;3308
VD;2017-07-18T05:00:00+02:00;13822
VD;2017-07-18T06:00:00+02:00;24865
VD;2017-07-18T07:00:00+02:00;34254
VD;2017-07-18T08:00:00+02:00;38752
VD;2017-07-18T16:00:00+02:00;42231
VD;2017-07-19T05:00:00+02:00;15657
VD;2017-07-19T13:00:00+02:00;39690
VD;2017-07-19T14:00:00+02:00;40294
VD;2017-07-19T17:00:00+02:00;38642
VD;2017-07-19T22:00:00+02:00;14481
VD;2017-07-23T04:00:00+02:00;5715
VD;2017-07-23T14:00:00+02:00;25966
VD;2017-07-23T20:00:00+02:00;26293
VD;2017-07-24T01:00:00+02:00;6295
VD;2017-07-24T13:00:00+02:00;34681
VD;2017-07-24T18:00:00+02:00;28886
VD;2017-07-24T23:00:00+02:00;6546
VD;2017-07-25T00:00:00+02:00;5159
VD;2017-07-25T05:00:00+02:00;14988
VD;2017-07-25T09:00:00+02:00;39311
VD;2017-07-25T14:00:00+02:00;36718
VD;2017-07-25T15:00:00+02:00;36753
VD;2017-07-25T16:00:00+02:00;37941
VD;2017-07-25T20:00:00+02:00;23580
VD;2017-07-25T22:00:00+02:00;11035
VD;2017-07-25T23:00:00+02:00;6280
VD;2017-07-26T09:00:00+02:00;37824
VD;2017-07-26T14:00:00+02:00;35208
VD;2017-07-26T18:00:00+02:00;29604
VD;2017-07-26T19:00:00+02:00;27917
VD;2017-07-26T22:00:00+02:00;11483
VD;2017-07-26T23:00:00+02:00;8627
VD;2017-07-27T04:00:00+02:00;8042
VD;2017-07-27T05:00:00+02:00;13865
VD;2017-07-27T10:00:00+02:00;38967
VD;2017-07-27T18:00:00+02:00;28940
VD;2017-07-28T06:00:00+02:00;23064
VD;2017-07-28T07:00:00+02:00;31751
VD;2017-07-28T09:00:00+02:00;39149
VD;2017-07-28T15:00:00+02:00;35549
VD;2017-07-28T16:00:00+02:00;34358
VD;2017-07-28T17:00:00+02:00;32831
VD;2017-07-28T18:00:00+02:00;29483
VD;2017-07-28T19:00:00+02:00;27650
VD;2017-07-28T20:00:00+02:00;23876
VD;2017-07-28T21:00:00+02:00;18491
VD;2017-07-28T23:00:00+02:00;8397
VD;2017-07-29T01:00:00+02:00;5582
VD;2017-07-29T04:00:00+02:00;6776
VD;2017-07-29T05:00:00+02:00;8787
VD;2017-07-29T10:00:00+02:00;30662
VD;2017-07-29T11:00:00+02:00;28908
VD;2017-07-29T12:00:00+02:00;28607
VD;2017-07-29T13:00:00+02:00;28244
VD;2017-07-29T14:00:00+02:00;27808
VD;2017-07-29T17:00:00+02:00;27796
VD;2017-07-30T00:00:00+02:00;7054
VD;2017-07-30T04:00:00+02:00;5640
VD;2017-07-30T05:00:00+02:00;7289
VD;2017-07-30T18:00:00+02:00;26927
VD;2017-07-30T19:00:00+02:00;25411
VD;2017-07-31T04:00:00+02:00;7881
VD;2017-07-31T05:00:00+02:00;12555
