Kanton;Datum und Zeit;Effektiver Datendownload pro Kanton und Stunde in Bytes;Effektiver Datendownload pro Kanton und Stunde in GB
GR;2017-07-03T18:00:00+02:00;905046101321;842.889865227975
GR;2017-07-03T23:00:00+02:00;408137034451;380.1072337208316
GR;2017-07-04T06:00:00+02:00;386183865159;359.66175157483667
GR;2017-07-04T08:00:00+02:00;460605706077;428.972492066212
GR;2017-07-04T12:00:00+02:00;535573304398;498.79150874726474
GR;2017-07-04T23:00:00+02:00;407147287444;379.18545999005437
GR;2017-07-05T13:00:00+02:00;552713887599;514.7549208244309
GR;2017-07-05T16:00:00+02:00;503705224524;469.11204655095935
GR;2017-07-06T02:00:00+02:00;114216215971;106.37214032094926
GR;2017-07-06T03:00:00+02:00;122955732825;114.5114496583119
GR;2017-07-06T10:00:00+02:00;630974993538;587.6412554997951
GR;2017-07-07T03:00:00+02:00;123164676140;114.7060432843864
GR;2017-07-07T08:00:00+02:00;547404388203;509.81006417702883
GR;2017-07-07T16:00:00+02:00;827114949317;770.3108241008595
GR;2017-07-07T18:00:00+02:00;862598717061;803.3576580332592
GR;2017-07-07T20:00:00+02:00;1061683866780;988.7701522372663
GR;2017-07-07T22:00:00+02:00;759900090927;707.7121091326699
GR;2017-07-07T23:00:00+02:00;536339372826;499.50496556796134
GR;2017-07-08T08:00:00+02:00;707350609040;658.7715903669596
GR;2017-07-08T10:00:00+02:00;757874810959;705.825920178555
GR;2017-07-08T11:00:00+02:00;798836902690;743.9748409111053
GR;2017-07-08T13:00:00+02:00;822627848798;766.1318860929459
GR;2017-07-08T20:00:00+02:00;1111379528512;1035.0528438687325
GR;2017-07-09T10:00:00+02:00;899424268653;837.6541255535558
GR;2017-07-09T11:00:00+02:00;943446107182;878.6526575516909
GR;2017-07-09T22:00:00+02:00;813570420292;757.6964984573424
GR;2017-07-10T04:00:00+02:00;231040022355;215.1727884588763
GR;2017-07-10T12:00:00+02:00;584226399049;544.1032341206446
GR;2017-07-10T14:00:00+02:00;622821913809;580.0481082955375
GR;2017-07-10T19:00:00+02:00;1224837030680;1140.7183768972754
GR;2017-07-11T03:00:00+02:00;139215860427;129.65487356018275
GR;2017-07-11T12:00:00+02:00;615830963793;573.5372787276283
GR;2017-07-11T18:00:00+02:00;997125122390;928.6451361980289
GR;2017-07-11T21:00:00+02:00;1079694821008;1005.5441605001688
GR;2017-07-11T22:00:00+02:00;777163305961;723.7897310042754
GR;2017-07-11T23:00:00+02:00;448197757854;417.4166897814721
GR;2017-07-12T00:00:00+02:00;271856588039;253.18617749866098
GR;2017-07-12T01:00:00+02:00;200145914129;186.40040804538876
GR;2017-07-12T02:00:00+02:00;156905026922;146.129193643108
GR;2017-07-12T05:00:00+02:00;423973462520;394.8560566827655
GR;2017-07-12T09:00:00+02:00;543846131328;506.4961792230606
GR;2017-07-12T10:00:00+02:00;626626016077;583.5909546138719
GR;2017-07-12T11:00:00+02:00;795348509221;740.7260213242844
GR;2017-07-12T13:00:00+02:00;624815462751;581.9047454288229
GR;2017-07-12T16:00:00+02:00;902443025992;840.4655624106526
GR;2017-07-12T17:00:00+02:00;970727447425;904.0603855857626
GR;2017-07-12T22:00:00+02:00;733030571397;682.6879190253094
GR;2017-07-13T00:00:00+02:00;304069851128;283.1871166154742
GR;2017-07-13T03:00:00+02:00;136845256710;127.44707680307329
GR;2017-07-13T06:00:00+02:00;490094101227;456.4357001585886
GR;2017-07-13T09:00:00+02:00;547045624876;509.4759397916496
GR;2017-07-13T12:00:00+02:00;651544695190;606.798283001408
GR;2017-07-13T13:00:00+02:00;626763324651;583.7188331885263
GR;2017-07-13T14:00:00+02:00;658974900238;613.7182006966323
GR;2017-07-13T16:00:00+02:00;798809659031;743.9494682764634
GR;2017-07-13T22:00:00+02:00;754759556973;702.9246138157323
GR;2017-07-13T23:00:00+02:00;468341774659;436.17726737540215
NW;2017-07-06T20:00:00+02:00;176404500899;164.28949395101517
NW;2017-07-06T21:00:00+02:00;163562655598;152.32959352247417
NW;2017-07-06T23:00:00+02:00;68237981067;63.55157221388072
NW;2017-07-07T08:00:00+02:00;89088967805;82.97056686598808
NW;2017-07-07T10:00:00+02:00;119540851572;111.33109365776181
NW;2017-07-07T12:00:00+02:00;116939134614;108.9080559220165
NW;2017-07-07T15:00:00+02:00;137048433824;127.63630023598671
NW;2017-07-07T21:00:00+02:00;167777544609;156.25501480791718
NW;2017-07-08T03:00:00+02:00;29600718626;27.56781748123467
NW;2017-07-08T04:00:00+02:00;38517534216;35.87224913388491
NW;2017-07-08T06:00:00+02:00;91704283739;85.40626963507384
NW;2017-07-08T10:00:00+02:00;152270888422;141.8133158441633
NW;2017-07-08T11:00:00+02:00;142898269191;133.08438397105783
NW;2017-07-08T14:00:00+02:00;163955381648;152.69534815847874
NW;2017-07-09T02:00:00+02:00;37429811011;34.85922795813531
NW;2017-07-09T03:00:00+02:00;23979083757;22.33226202148944
NW;2017-07-09T06:00:00+02:00;68018875536;63.347514286637306
NW;2017-07-09T10:00:00+02:00;154313235752;143.71540001779795
NW;2017-07-09T12:00:00+02:00;168313597537;156.7542530009523
NW;2017-07-09T15:00:00+02:00;165302773503;153.95020460989326
NW;2017-07-09T19:00:00+02:00;175265288846;163.22852004878223
NW;2017-07-09T20:00:00+02:00;180597908530;168.1949091423303
NW;2017-07-10T00:00:00+02:00;41967251157;39.08504839707166
NW;2017-07-10T01:00:00+02:00;24837217225;23.13146109227091
NW;2017-07-10T02:00:00+02:00;20715821404;19.293112125247717
NW;2017-07-10T05:00:00+02:00;69519977872;64.74552477896214
NW;2017-07-10T06:00:00+02:00;73056630756;68.03928944841027
NW;2017-07-10T07:00:00+02:00;81113410378;75.54275018908083
NW;2017-07-10T09:00:00+02:00;103102993527;96.02214538212866
NW;2017-07-10T12:00:00+02:00;92536729822;86.18154546432197
NW;2017-07-10T14:00:00+02:00;97046391502;90.38149519078434
NW;2017-07-10T15:00:00+02:00;117863462888;109.76890370994806
NW;2017-07-10T23:00:00+02:00;81612492389;76.00755653250962
NW;2017-07-11T02:00:00+02:00;15434029738;14.37406031228602
NW;2017-07-11T03:00:00+02:00;17664790094;16.45161779038608
NW;2017-07-11T09:00:00+02:00;89066401375;82.9495502403006
NW;2017-07-11T14:00:00+02:00;102659305114;95.60892834700644
NW;2017-07-11T21:00:00+02:00;176741055191;164.6029345607385
NW;2017-07-12T01:00:00+02:00;26275745164;24.47119463607669
NW;2017-07-12T08:00:00+02:00;87902318285;81.86541337985545
NW;2017-07-12T09:00:00+02:00;89486900458;83.3411705289036
NW;2017-07-12T10:00:00+02:00;111223018015;103.58450749423355
NW;2017-07-12T15:00:00+02:00;133273453885;124.12057620007545
NW;2017-07-13T01:00:00+02:00;33670795132;31.35837161168456
NW;2017-07-13T06:00:00+02:00;79084173449;73.65287602785975
NW;2017-07-13T10:00:00+02:00;111804015999;104.12560403253883
NW;2017-07-13T16:00:00+02:00;141591765320;131.86760742217302
NW;2017-07-13T18:00:00+02:00;144097768561;134.20150481257588
NW;2017-07-13T19:00:00+02:00;175404108192;163.3578056395054
NW;2017-07-13T20:00:00+02:00;187538720180;174.6590437181294
NW;2017-07-13T23:00:00+02:00;65898238133;61.372516800649464
NW;2017-07-14T00:00:00+02:00;45055492703;41.961197464726865
NW;2017-07-14T05:00:00+02:00;78287661455;72.91106642689556
NW;2017-07-14T07:00:00+02:00;102219132022;95.19898520968854
NW;2017-07-14T15:00:00+02:00;146725225783;136.64851503726095
NW;2017-07-14T19:00:00+02:00;147437536671;137.31190624739975
NW;2017-07-14T21:00:00+02:00;152200146232;141.74743204563856
NW;2017-07-15T00:00:00+02:00;58397756524;54.38714895769954
NW;2017-07-15T03:00:00+02:00;21511381094;20.03403482399881
NW;2017-07-15T08:00:00+02:00;97132421873;90.46161721739918
NW;2017-07-15T09:00:00+02:00;112117825759;104.4178621461615
NW;2017-07-15T11:00:00+02:00;126311581429;117.63682722020894
NW;2017-07-15T19:00:00+02:00;148716954622;138.50345706753433
NW;2017-07-15T22:00:00+02:00;127289326108;118.54742291197181
NW;2017-07-15T23:00:00+02:00;91738636746;85.43826336599886
NW;2017-07-16T00:00:00+02:00;60442999724;56.29193012043834
NW;2017-07-16T02:00:00+02:00;32532158187;30.297933320514858
NW;2017-07-16T06:00:00+02:00;64666255590;60.22514364682138
NW;2017-07-16T20:00:00+02:00;183499941378;170.89763784594834
NW;2017-07-16T22:00:00+02:00;121940955982;113.56636507622898
NW;2017-07-17T00:00:00+02:00;38342093810;35.7088575232774
NW;2017-07-17T01:00:00+02:00;23555264877;21.937549930997193
NW;2017-07-17T06:00:00+02:00;69333628016;64.57197295129299
NW;2017-07-17T16:00:00+02:00;148432076688;138.2381438165903
NW;2017-07-17T17:00:00+02:00;139212733499;129.65196138154715
NW;2017-07-17T18:00:00+02:00;134640232050;125.39348755963147
NW;2017-07-17T20:00:00+02:00;173770070817;161.83598974440247
NW;2017-07-17T22:00:00+02:00;115689750770;107.74447654373944
NW;2017-07-17T23:00:00+02:00;74439043088;69.3267612606287
NW;2017-07-18T00:00:00+02:00;44232355216;41.19459094107151
NW;2017-07-18T04:00:00+02:00;38026372541;35.414819178171456
NW;2017-07-18T05:00:00+02:00;75839038920;70.63060898333788
NW;2017-07-18T06:00:00+02:00;70433831170;65.59661698527634
NW;2017-07-18T09:00:00+02:00;89615392578;83.4608381409198
NW;2017-07-18T13:00:00+02:00;113858681445;106.03916034568101
NW;2017-07-18T14:00:00+02:00;118053156625;109.94556976947933
NW;2017-07-18T15:00:00+02:00;135184596392;125.90046636015177
NW;2017-07-18T22:00:00+02:00;122816504964;114.38178360834718
NW;2017-07-19T01:00:00+02:00;25901995486;24.123113123700023
NW;2017-07-19T02:00:00+02:00;14715218033;13.704614744521677
NW;2017-07-19T08:00:00+02:00;94162651938;87.69580343551934
NW;2017-07-19T10:00:00+02:00;115253787242;107.33845386840403
NW;2017-07-19T13:00:00+02:00;104142605521;96.99035950098187
NW;2017-07-19T17:00:00+02:00;167582635386;156.07349144853652
NW;2017-07-19T19:00:00+02:00;176341596164;164.23090935125947
NW;2017-07-20T00:00:00+02:00;45053875796;41.95969160273671
NW;2017-07-20T02:00:00+02:00;21656410521;20.169104003347456
NW;2017-07-20T03:00:00+02:00;22805647144;21.239414013922215
NW;2017-07-20T05:00:00+02:00;70243762887;65.41960210260004
NW;2017-07-20T08:00:00+02:00;89247698271;83.11839613225311
BL;2017-07-11T16:00:00+02:00;916673680926;853.71889260225
BL;2017-07-11T18:00:00+02:00;915260845828;852.4030873812735
BL;2017-07-11T21:00:00+02:00;1003888409157;934.9439378427342
BL;2017-07-11T22:00:00+02:00;807011388006;751.5879236217588
BL;2017-07-12T00:00:00+02:00;319768848905;297.80794764403254
BL;2017-07-12T02:00:00+02:00;142808309260;133.00060225650668
BL;2017-07-12T06:00:00+02:00;463656963803;431.8141972674057
BL;2017-07-12T12:00:00+02:00;617429301552;575.0258467644453
BL;2017-07-12T13:00:00+02:00;627378285918;584.2915604989976
BL;2017-07-12T17:00:00+02:00;956717084210;891.0122180450708
BL;2017-07-12T22:00:00+02:00;760617293873;708.3800564268604
BL;2017-07-13T00:00:00+02:00;326731159148;304.292104344815
BL;2017-07-13T01:00:00+02:00;225706630183;210.20567992981523
BL;2017-07-13T04:00:00+02:00;253872888819;236.4375524399802
BL;2017-07-13T06:00:00+02:00;467817784958;435.68926393799484
BL;2017-07-13T07:00:00+02:00;526390143091;490.23902331572026
BL;2017-07-13T08:00:00+02:00;523570317867;487.6128564281389
BL;2017-07-13T12:00:00+02:00;642147191350;598.0461755301803
BL;2017-07-13T15:00:00+02:00;741123402677;690.2249554889277
BL;2017-07-13T16:00:00+02:00;826856605074;770.0702222753316
BL;2017-07-13T19:00:00+02:00;874016664730;813.9914504531771
BL;2017-07-13T21:00:00+02:00;961334727926;895.3127338793129
BL;2017-07-14T02:00:00+02:00;155685401650;144.99332909472287
BL;2017-07-14T04:00:00+02:00;271181234911;252.5572058847174
BL;2017-07-14T06:00:00+02:00;485178731797;451.85790564585477
BL;2017-07-14T07:00:00+02:00;526761152049;490.5845523336902
BL;2017-07-14T14:00:00+02:00;706299110624;657.7923061549664
BL;2017-07-14T20:00:00+02:00;819786842040;763.4859923645854
BL;2017-07-15T04:00:00+02:00;174748209251;162.7469521490857
BL;2017-07-15T06:00:00+02:00;361866334886;337.01428667269647
BL;2017-07-15T07:00:00+02:00;482528218958;449.3894232045859
BL;2017-07-15T10:00:00+02:00;715299456166;666.1745311375707
BL;2017-07-15T18:00:00+02:00;603574446831;562.1225077947602
BL;2017-07-15T23:00:00+02:00;595467708177;554.5725190797821
BL;2017-07-16T01:00:00+02:00;314319270277;292.7326320456341
BL;2017-07-16T05:00:00+02:00;172756683175;160.89219895657152
BL;2017-07-16T07:00:00+02:00;399929997100;372.46383456513286
BL;2017-07-16T11:00:00+02:00;796076935325;741.4044209988788
BL;2017-07-16T16:00:00+02:00;810831258503;755.1454552477226
BL;2017-07-16T19:00:00+02:00;893698022901;832.3211436169222
BL;2017-07-16T22:00:00+02:00;797491663887;742.7219896456227
BL;2017-07-17T04:00:00+02:00;255227417548;237.69905562326312
BL;2017-07-17T05:00:00+02:00;428091917359;398.69166664686054
BL;2017-07-17T07:00:00+02:00;495594039317;461.5579166607931
BL;2017-07-17T10:00:00+02:00;653160093426;608.3027398455888
BL;2017-07-17T11:00:00+02:00;836639696536;779.1814362034202
BL;2017-07-17T15:00:00+02:00;757869063104;705.8205670714378
BL;2017-07-17T16:00:00+02:00;834295010354;776.9977770317346
BL;2017-07-17T18:00:00+02:00;726255456067;676.378101172857
BL;2017-07-17T20:00:00+02:00;1024453203536;954.0963950902224
BL;2017-07-18T01:00:00+02:00;228081981133;212.41789789218456
BL;2017-07-18T06:00:00+02:00;454248300035;423.05169630330056
BL;2017-07-18T08:00:00+02:00;532785854010;496.19549327529967
BL;2017-07-18T10:00:00+02:00;623635288153;580.8056221837178
BL;2017-07-18T12:00:00+02:00;605103474367;563.5465256562456
BL;2017-07-18T14:00:00+02:00;662767667854;617.2504907976836
BL;2017-07-18T15:00:00+02:00;741974057278;691.0171893220395
BL;2017-07-18T17:00:00+02:00;869502373916;809.7871895097196
BL;2017-07-18T20:00:00+02:00;981482739201;914.0770316133276
BL;2017-07-19T00:00:00+02:00;332949847001;310.083708726801
BL;2017-07-19T10:00:00+02:00;703604934663;655.2831592625007
BL;2017-07-19T16:00:00+02:00;831684147730;774.5662217307836
BL;2017-07-19T22:00:00+02:00;775784884268;722.5059757642448
BL;2017-07-19T23:00:00+02:00;521254811678;485.45637324266136
BL;2017-07-20T11:00:00+02:00;792400888987;737.9808360589668
BL;2017-07-20T21:00:00+02:00;963835605717;897.6418578224257
BL;2017-07-21T04:00:00+02:00;254119114174;236.66686767153442
BL;2017-07-21T12:00:00+02:00;661099643197;615.6970217796043
BL;2017-07-21T16:00:00+02:00;796159680367;741.4814833244309
BL;2017-07-21T21:00:00+02:00;803550943921;748.3651339272037
BL;2017-07-21T22:00:00+02:00;713144629758;664.1676926594228
BL;2017-07-22T03:00:00+02:00;142734977966;132.93230716697872
BL;2017-07-22T10:00:00+02:00;678028830357;631.4635559516028
BL;2017-07-23T01:00:00+02:00;304844624040;283.9086801186204
BL;2017-07-23T06:00:00+02:00;232081445835;216.14268965553492
BL;2017-07-23T21:00:00+02:00;907901826701;845.5494667412713
BL;2017-07-24T05:00:00+02:00;371072598044;345.58828737959266
BL;2017-07-24T06:00:00+02:00;388053022096;361.4025396257639
BL;2017-07-24T18:00:00+02:00;846280107579;788.1597686363384
NW;2017-07-27T08:00:00+02:00;83523563348;77.78738005831838
NW;2017-07-27T19:00:00+02:00;154566321952;143.9511049091816
NW;2017-07-27T21:00:00+02:00;165333285518;153.97862113825977
NW;2017-07-28T01:00:00+02:00;36287934963;33.7957730172202
NW;2017-07-28T08:00:00+02:00;85922005835;80.02110369037837
NW;2017-07-28T18:00:00+02:00;134317556909;125.09297291655093
NW;2017-07-29T02:00:00+02:00;28486503273;26.530123570002615
NW;2017-07-29T08:00:00+02:00;97546578506;90.84733063913882
NW;2017-07-29T20:00:00+02:00;142559202189;132.76860321778804
NW;2017-07-30T00:00:00+02:00;72124139414;67.17083921097219
NW;2017-07-30T06:00:00+02:00;67564858453;62.92467792797834
NW;2017-07-30T18:00:00+02:00;161822391073;150.7088458845392
NW;2017-07-30T21:00:00+02:00;169112636437;157.49841596651822
NW;2017-07-31T00:00:00+02:00;64070798103;59.67058064695448
NW;2017-07-31T06:00:00+02:00;70110282254;65.29528857581317
NW;2017-07-31T12:00:00+02:00;88842816312;82.74132042378187
NW;2017-07-31T18:00:00+02:00;131714276410;122.66847901977599
NW;2017-08-01T00:00:00+02:00;37401289273;34.83266501966864
OW;2017-07-01T06:00:00+02:00;68971213861;64.2344484673813
OW;2017-07-01T10:00:00+02:00;116053613624;108.08335023373365
OW;2017-07-01T15:00:00+02:00;134984634642;125.71423746831715
GR;2017-07-14T03:00:00+02:00;138149780597;128.66200934816152
GR;2017-07-14T06:00:00+02:00;503396602996;468.8246203549206
GR;2017-07-14T08:00:00+02:00;608613980629;566.8159393863752
GR;2017-07-14T11:00:00+02:00;908358566594;845.9748389143497
GR;2017-07-14T16:00:00+02:00;1067483086799;994.171096756123
GR;2017-07-14T17:00:00+02:00;1107003877154;1030.9777009803802
GR;2017-07-14T18:00:00+02:00;1063607010010;990.5612189415842
GR;2017-07-14T22:00:00+02:00;824049999679;767.4563673129305
GR;2017-07-15T06:00:00+02:00;506543469065;471.7553677642718
GR;2017-07-15T10:00:00+02:00;816047630501;760.003580247052
GR;2017-07-15T11:00:00+02:00;879687370579;819.2727068243548
GR;2017-07-15T17:00:00+02:00;872913855019;812.9643788738176
GR;2017-07-15T18:00:00+02:00;712906013865;663.9454642916098
GR;2017-07-15T19:00:00+02:00;1006615807001;937.484025024809
GR;2017-07-15T21:00:00+02:00;1010297198494;940.9125880282372
GR;2017-07-16T01:00:00+02:00;296259749888;275.9133930206299
GR;2017-07-16T03:00:00+02:00;178951808161;166.66185870859772
GR;2017-07-16T11:00:00+02:00;868488875281;808.8432953516021
GR;2017-07-16T17:00:00+02:00;967575398910;901.1248116474599
GR;2017-07-16T18:00:00+02:00;984257774740;916.6614848561585
GR;2017-07-16T22:00:00+02:00;815188560426;759.2035088930279
GR;2017-07-17T02:00:00+02:00;135471591474;126.16775135882199
GR;2017-07-17T09:00:00+02:00;609147825096;567.3131207898259
GR;2017-07-17T10:00:00+02:00;636121988331;592.4347679419443
GR;2017-07-17T12:00:00+02:00;631082590772;587.7414632327855
GR;2017-07-17T20:00:00+02:00;1293146462268;1204.3364925943315
GR;2017-07-17T21:00:00+02:00;1186242647601;1104.774556682445
GR;2017-07-18T01:00:00+02:00;221545646714;206.3304620925337
GR;2017-07-18T02:00:00+02:00;167420287562;155.92229325510561
GR;2017-07-18T12:00:00+02:00;681384721667;634.5889732865617
GR;2017-07-18T15:00:00+02:00;838024430004;780.4710697419941
GR;2017-07-18T23:00:00+02:00;471661980509;439.2694500358775
GR;2017-07-19T01:00:00+02:00;209525730847;195.13604310061783
GR;2017-07-19T02:00:00+02:00;144680222328;134.7439571544528
GR;2017-07-19T07:00:00+02:00;599571234441;558.3942257249728
GR;2017-07-19T10:00:00+02:00;763794154446;711.3387383949012
GR;2017-07-19T13:00:00+02:00;708005173635;659.3812011508271
GR;2017-07-19T14:00:00+02:00;729465109239;679.3673236286268
GR;2017-07-19T16:00:00+02:00;871657923809;811.7947017857805
GR;2017-07-19T19:00:00+02:00;1196859818207;1114.6625673463568
GR;2017-07-19T20:00:00+02:00;1266076495156;1179.1256211288273
GR;2017-07-20T00:00:00+02:00;302634517957;281.8503584312275
GR;2017-07-20T02:00:00+02:00;166870980892;155.41071155294776
GR;2017-07-20T03:00:00+02:00;156643408700;145.88554268702865
GR;2017-07-20T05:00:00+02:00;450621282168;419.6737726852298
GR;2017-07-20T12:00:00+02:00;793822551454;739.3048624079674
GR;2017-07-20T14:00:00+02:00;834792713273;777.4612989956513
GR;2017-07-20T15:00:00+02:00;923282640537;859.8739658826962
GR;2017-07-20T16:00:00+02:00;934990151879;870.7774354880676
GR;2017-07-20T18:00:00+02:00;1069639396967;996.1793170934543
GR;2017-07-20T19:00:00+02:00;1186140145073;1104.6790937641636
GR;2017-07-20T23:00:00+02:00;487781758324;454.2821630127728
GR;2017-07-21T01:00:00+02:00;194478432831;181.12215477135032
GR;2017-07-21T07:00:00+02:00;624648689768;581.7494259849191
GR;2017-07-22T03:00:00+02:00;177636982448;165.43733184039593
GR;2017-07-22T04:00:00+02:00;202447448327;188.5438788002357
GR;2017-07-22T06:00:00+02:00;539566176794;502.51016094721854
GR;2017-07-22T08:00:00+02:00;749026387142;697.5851833280176
GR;2017-07-22T21:00:00+02:00;1111436439795;1035.1058466313407
