Kanton;Datum und Zeit;Anzahl Anrufe pro Kanton und Stunde
GE;2017-07-11T13:00:00+02:00;95731
GE;2017-07-11T15:00:00+02:00;93592
GE;2017-07-11T16:00:00+02:00;89321
GE;2017-07-11T18:00:00+02:00;50779
GE;2017-07-11T20:00:00+02:00;30377
GE;2017-07-12T09:00:00+02:00;96316
GE;2017-07-12T11:00:00+02:00;76973
GE;2017-07-12T13:00:00+02:00;93274
GE;2017-07-12T00:00:00+02:00;3346
GL;2017-07-27T21:00:00+02:00;435
GL;2017-07-27T22:00:00+02:00;176
GL;2017-07-27T02:00:00+02:00;70
GL;2017-07-28T02:00:00+02:00;45
GR;2017-07-12T20:00:00+02:00;8351
GR;2017-07-13T05:00:00+02:00;6745
GR;2017-07-12T23:00:00+02:00;998
GR;2017-07-13T03:00:00+02:00;605
GL;2017-07-25T06:00:00+02:00;1475
GL;2017-07-25T07:00:00+02:00;2246
GL;2017-07-25T11:00:00+02:00;2204
GL;2017-07-25T15:00:00+02:00;2940
GL;2017-07-24T21:00:00+02:00;368
GL;2017-07-25T04:00:00+02:00;193
GL;2017-07-25T12:00:00+02:00;2664
GL;2017-07-24T22:00:00+02:00;142
GL;2017-07-24T23:00:00+02:00;90
GL;2017-07-26T00:00:00+02:00;34
GR;2017-07-11T15:00:00+02:00;32340
GR;2017-07-12T11:00:00+02:00;24310
GR;2017-07-12T15:00:00+02:00;32545
GR;2017-07-12T16:00:00+02:00;29610
GR;2017-07-12T18:00:00+02:00;18917
GR;2017-07-11T12:00:00+02:00;29705
GR;2017-07-11T21:00:00+02:00;3912
GR;2017-07-12T04:00:00+02:00;1497
GR;2017-07-11T23:00:00+02:00;793
GR;2017-07-04T18:00:00+02:00;18685
GR;2017-07-05T08:00:00+02:00;33096
GR;2017-07-05T16:00:00+02:00;30345
GR;2017-07-04T21:00:00+02:00;3587
GR;2017-07-05T04:00:00+02:00;1657
GR;2017-07-05T10:00:00+02:00;26893
GR;2017-07-05T12:00:00+02:00;29265
GR;2017-07-05T21:00:00+02:00;3839
GR;2017-07-04T23:00:00+02:00;655
GR;2017-07-05T22:00:00+02:00;1648
GR;2017-07-07T09:00:00+02:00;23480
GR;2017-07-07T16:00:00+02:00;30493
GR;2017-07-08T07:00:00+02:00;17206
GR;2017-07-08T11:00:00+02:00;20066
GR;2017-07-08T00:00:00+02:00;1262
GR;2017-07-08T01:00:00+02:00;1008
GR;2017-07-08T04:00:00+02:00;1171
GR;2017-07-08T10:00:00+02:00;23625
GR;2017-07-07T22:00:00+02:00;2820
GR;2017-07-08T02:00:00+02:00;623
GR;2017-07-06T08:00:00+02:00;33090
GR;2017-07-06T14:00:00+02:00;30753
GR;2017-07-06T15:00:00+02:00;31596
GR;2017-07-07T07:00:00+02:00;28968
GR;2017-07-06T05:00:00+02:00;8006
GR;2017-07-06T10:00:00+02:00;28266
GR;2017-07-06T20:00:00+02:00;9597
GR;2017-07-06T00:00:00+02:00;453
GR;2017-07-06T22:00:00+02:00;2018
GR;2017-07-07T00:00:00+02:00;520
GR;2017-07-08T17:00:00+02:00;19427
GR;2017-07-09T09:00:00+02:00;17005
GR;2017-07-09T16:00:00+02:00;17409
GR;2017-07-08T20:00:00+02:00;7946
GR;2017-07-08T21:00:00+02:00;4696
GR;2017-07-09T07:00:00+02:00;9335
GR;2017-07-09T10:00:00+02:00;16376
GR;2017-07-09T03:00:00+02:00;682
GR;2017-07-09T23:00:00+02:00;653
GR;2017-07-09T02:00:00+02:00;980
GR;2017-07-10T15:00:00+02:00;32484
GR;2017-07-10T16:00:00+02:00;28083
GR;2017-07-10T17:00:00+02:00;21959
GR;2017-07-10T18:00:00+02:00;16747
GR;2017-07-11T07:00:00+02:00;28518
GR;2017-07-11T09:00:00+02:00;33170
GR;2017-07-10T04:00:00+02:00;1582
GR;2017-07-10T10:00:00+02:00;27240
GR;2017-07-11T04:00:00+02:00;1587
GR;2017-07-10T23:00:00+02:00;720
GL;2017-07-29T14:00:00+02:00;2033
GL;2017-07-29T15:00:00+02:00;2253
GL;2017-07-29T18:00:00+02:00;1738
GL;2017-07-30T16:00:00+02:00;1752
GL;2017-07-30T19:00:00+02:00;1244
GL;2017-07-29T23:00:00+02:00;111
GL;2017-07-30T10:00:00+02:00;1725
GL;2017-07-30T12:00:00+02:00;1557
GL;2017-07-30T03:00:00+02:00;86
GL;2017-07-31T00:00:00+02:00;28
GR;2017-07-04T14:00:00+02:00;30376
GR;2017-07-03T14:00:00+02:00;31739
GR;2017-07-04T06:00:00+02:00;21418
GR;2017-07-04T07:00:00+02:00;29384
GR;2017-07-04T15:00:00+02:00;31704
GR;2017-07-03T23:00:00+02:00;1028
GR;2017-07-04T04:00:00+02:00;2010
GR;2017-07-04T10:00:00+02:00;27301
GR;2017-07-04T12:00:00+02:00;28899
GR;2017-07-03T22:00:00+02:00;1860
GL;2017-07-24T07:00:00+02:00;2237
GL;2017-07-24T08:00:00+02:00;3148
GL;2017-07-24T11:00:00+02:00;2363
LI;2017-07-23T20:00:00+02:00;353
LI;2017-07-23T21:00:00+02:00;178
LI;2017-07-23T23:00:00+02:00;49
LI;2017-07-24T01:00:00+02:00;16
LI;2017-07-24T07:00:00+02:00;2177
LI;2017-07-24T08:00:00+02:00;2698
LI;2017-07-24T11:00:00+02:00;1954
LI;2017-07-24T12:00:00+02:00;2495
LI;2017-07-24T16:00:00+02:00;2117
LI;2017-07-24T20:00:00+02:00;360
LI;2017-07-24T22:00:00+02:00;88
LI;2017-07-24T23:00:00+02:00;52
LI;2017-07-25T00:00:00+02:00;20
LI;2017-07-25T02:00:00+02:00;25
LI;2017-07-25T03:00:00+02:00;33
LI;2017-07-25T07:00:00+02:00;2121
LI;2017-07-25T10:00:00+02:00;2176
LI;2017-07-25T16:00:00+02:00;2040
LI;2017-07-25T18:00:00+02:00;1066
LI;2017-07-25T19:00:00+02:00;646
LI;2017-07-26T04:00:00+02:00;118
LI;2017-07-26T08:00:00+02:00;2520
LI;2017-07-26T09:00:00+02:00;2983
LI;2017-07-26T14:00:00+02:00;2475
LI;2017-07-26T22:00:00+02:00;99
LI;2017-07-26T23:00:00+02:00;79
LI;2017-07-27T01:00:00+02:00;17
LI;2017-07-27T04:00:00+02:00;79
LI;2017-07-27T05:00:00+02:00;452
LI;2017-07-27T06:00:00+02:00;1353
LI;2017-07-27T08:00:00+02:00;2496
LI;2017-07-27T09:00:00+02:00;2669
LI;2017-07-27T12:00:00+02:00;2421
LI;2017-07-27T13:00:00+02:00;2422
LI;2017-07-27T15:00:00+02:00;2652
LI;2017-07-27T18:00:00+02:00;1330
LI;2017-07-27T21:00:00+02:00;243
LI;2017-07-27T23:00:00+02:00;64
LI;2017-07-28T00:00:00+02:00;35
LI;2017-07-28T01:00:00+02:00;32
LI;2017-07-28T03:00:00+02:00;35
LI;2017-07-28T04:00:00+02:00;97
LI;2017-07-28T10:00:00+02:00;2346
LI;2017-07-28T14:00:00+02:00;2493
LI;2017-07-28T17:00:00+02:00;1583
LI;2017-07-28T21:00:00+02:00;312
LI;2017-07-28T22:00:00+02:00;143
LI;2017-07-29T00:00:00+02:00;87
LI;2017-07-29T03:00:00+02:00;37
LI;2017-07-29T07:00:00+02:00;828
LI;2017-07-29T11:00:00+02:00;1237
LI;2017-07-29T13:00:00+02:00;1106
LI;2017-07-29T15:00:00+02:00;1083
LI;2017-07-29T18:00:00+02:00;930
LI;2017-07-29T21:00:00+02:00;342
LI;2017-07-30T04:00:00+02:00;50
LI;2017-07-30T09:00:00+02:00;1065
LI;2017-07-30T11:00:00+02:00;972
LI;2017-07-30T12:00:00+02:00;800
LI;2017-07-30T15:00:00+02:00;1203
LI;2017-07-30T17:00:00+02:00;1034
LI;2017-07-30T18:00:00+02:00;796
LI;2017-07-30T19:00:00+02:00;642
LI;2017-07-30T20:00:00+02:00;340
LI;2017-07-30T23:00:00+02:00;35
LI;2017-07-31T03:00:00+02:00;33
LI;2017-07-31T06:00:00+02:00;1278
LI;2017-07-31T07:00:00+02:00;2072
LI;2017-07-31T09:00:00+02:00;2698
LI;2017-07-31T19:00:00+02:00;785
LI;2017-07-31T20:00:00+02:00;509
LU;2017-07-01T03:00:00+02:00;1311
LU;2017-07-01T06:00:00+02:00;11475
LU;2017-07-01T07:00:00+02:00;21792
LU;2017-07-01T10:00:00+02:00;36636
LU;2017-07-01T14:00:00+02:00;31527
LU;2017-07-01T19:00:00+02:00;16780
LU;2017-07-01T22:00:00+02:00;8684
LU;2017-07-01T23:00:00+02:00;6742
LU;2017-07-02T03:00:00+02:00;2041
LU;2017-07-02T04:00:00+02:00;1877
LU;2017-07-02T06:00:00+02:00;4139
LU;2017-07-02T10:00:00+02:00;17210
LU;2017-07-02T17:00:00+02:00;19809
LU;2017-07-02T21:00:00+02:00;4374
LU;2017-07-03T00:00:00+02:00;707
LU;2017-07-03T01:00:00+02:00;530
LU;2017-07-03T02:00:00+02:00;723
LU;2017-07-03T06:00:00+02:00;36405
LU;2017-07-03T07:00:00+02:00;46336
GL;2017-07-02T18:00:00+02:00;1723
GL;2017-07-02T20:00:00+02:00;700
GL;2017-07-02T21:00:00+02:00;390
GL;2017-07-03T00:00:00+02:00;100
GL;2017-07-03T01:00:00+02:00;84
GL;2017-07-03T02:00:00+02:00;84
GL;2017-07-03T08:00:00+02:00;3982
GL;2017-07-03T16:00:00+02:00;3617
GL;2017-07-03T17:00:00+02:00;3039
GL;2017-07-03T18:00:00+02:00;2543
GE;2017-07-11T10:00:00+02:00;97862
GE;2017-07-07T06:00:00+02:00;42407
GE;2017-07-07T09:00:00+02:00;69958
GE;2017-07-07T13:00:00+02:00;95027
GE;2017-07-07T14:00:00+02:00;94223
GE;2017-07-07T16:00:00+02:00;86065
GE;2017-07-07T19:00:00+02:00;41244
GE;2017-07-07T20:00:00+02:00;33729
GE;2017-07-07T21:00:00+02:00;26062
GE;2017-07-07T04:00:00+02:00;4611
GE;2017-07-07T22:00:00+02:00;17919
GE;2017-07-07T23:00:00+02:00;11083
GE;2017-07-08T08:00:00+02:00;37431
GE;2017-07-08T11:00:00+02:00;48010
GE;2017-07-08T14:00:00+02:00;47880
GE;2017-07-08T16:00:00+02:00;50520
GE;2017-07-08T19:00:00+02:00;37615
GE;2017-07-08T00:00:00+02:00;7832
GE;2017-07-08T03:00:00+02:00;3920
GE;2017-07-08T10:00:00+02:00;50957
GE;2017-07-08T02:00:00+02:00;4417
GE;2017-07-13T03:00:00+02:00;2764
GE;2017-07-13T08:00:00+02:00;89558
GE;2017-07-13T10:00:00+02:00;96220
FR;2017-07-31T16:00:00+02:00;33696
FR;2017-07-31T14:00:00+02:00;34035
GE;2017-07-01T07:00:00+02:00;24113
GE;2017-07-01T08:00:00+02:00;38160
GE;2017-07-01T15:00:00+02:00;54886
FR;2017-07-31T12:00:00+02:00;32257
FR;2017-07-31T23:00:00+02:00;4594
GE;2017-07-01T01:00:00+02:00;4924
GE;2017-07-01T10:00:00+02:00;54506
FR;2017-07-31T22:00:00+02:00;6280
GE;2017-07-13T14:00:00+02:00;94091
GE;2017-07-13T16:00:00+02:00;88707
GE;2017-07-13T21:00:00+02:00;21174
GE;2017-07-13T23:00:00+02:00;7009
GE;2017-07-14T04:00:00+02:00;4556
GE;2017-07-14T02:00:00+02:00;2863
GR;2017-07-14T06:00:00+02:00;18562
GR;2017-07-14T14:00:00+02:00;32240
GR;2017-07-14T15:00:00+02:00;33190
GR;2017-07-14T17:00:00+02:00;23684
GR;2017-07-15T00:00:00+02:00;1145
GR;2017-07-13T20:00:00+02:00;9134
GR;2017-07-13T23:00:00+02:00;1181
GR;2017-07-14T12:00:00+02:00;30638
GR;2017-07-13T22:00:00+02:00;2127
GR;2017-07-14T01:00:00+02:00;558
GR;2017-07-16T13:00:00+02:00;14314
GR;2017-07-17T07:00:00+02:00;30111
GR;2017-07-17T13:00:00+02:00;30654
GR;2017-07-16T10:00:00+02:00;16251
GR;2017-07-17T05:00:00+02:00;6842
GR;2017-07-16T23:00:00+02:00;770
GR;2017-07-17T01:00:00+02:00;290
GR;2017-07-17T02:00:00+02:00;277
GR;2017-07-22T16:00:00+02:00;21308
GR;2017-07-22T19:00:00+02:00;12482
GR;2017-07-23T09:00:00+02:00;16988
GR;2017-07-23T11:00:00+02:00;14346
GR;2017-07-23T14:00:00+02:00;14602
GR;2017-07-23T15:00:00+02:00;16815
GR;2017-07-23T16:00:00+02:00;17473
GR;2017-07-23T18:00:00+02:00;14792
GR;2017-07-23T03:00:00+02:00;1005
GR;2017-07-22T22:00:00+02:00;4370
GR;2017-07-24T14:00:00+02:00;17599
GR;2017-07-24T15:00:00+02:00;31819
GR;2017-07-24T16:00:00+02:00;28695
GR;2017-07-25T06:00:00+02:00;16280
GR;2017-07-25T07:00:00+02:00;26575
GR;2017-07-25T09:00:00+02:00;33466
GR;2017-07-24T20:00:00+02:00;7168
GR;2017-07-25T05:00:00+02:00;5919
GR;2017-07-25T03:00:00+02:00;472
GR;2017-07-27T11:00:00+02:00;24482
GR;2017-07-27T17:00:00+02:00;25044
GR;2017-07-28T06:00:00+02:00;15864
GR;2017-07-28T07:00:00+02:00;27314
GR;2017-07-28T08:00:00+02:00;34704
GR;2017-07-28T13:00:00+02:00;32747
GR;2017-07-27T10:00:00+02:00;27989
GR;2017-07-28T10:00:00+02:00;30630
GR;2017-07-28T12:00:00+02:00;31925
GR;2017-07-28T14:00:00+02:00;35004
GR;2017-07-29T15:00:00+02:00;23921
GR;2017-07-29T17:00:00+02:00;20775
GR;2017-07-29T18:00:00+02:00;16933
GR;2017-07-30T09:00:00+02:00;19718
GR;2017-07-29T07:00:00+02:00;17075
GR;2017-07-29T04:00:00+02:00;1125
GR;2017-07-29T12:00:00+02:00;21391
GR;2017-07-29T21:00:00+02:00;4748
GR;2017-07-30T06:00:00+02:00;4530
GR;2017-07-30T13:00:00+02:00;15997
GR;2017-07-30T16:00:00+02:00;24007
GR;2017-07-30T17:00:00+02:00;19579
GR;2017-07-30T20:00:00+02:00;7100
GL;2017-07-24T04:00:00+02:00;161
GL;2017-07-24T16:00:00+02:00;2573
GL;2017-07-24T13:00:00+02:00;2746
GL;2017-07-24T14:00:00+02:00;1635
GL;2017-07-24T15:00:00+02:00;2937
GL;2017-07-23T21:00:00+02:00;282
GL;2017-07-24T02:00:00+02:00;48
GR;2017-07-13T08:00:00+02:00;32856
GR;2017-07-13T15:00:00+02:00;33878
GR;2017-07-13T18:00:00+02:00;19324
GR;2017-07-14T07:00:00+02:00;27688
GR;2017-07-13T12:00:00+02:00;29598
GR;2017-07-13T21:00:00+02:00;4489
GR;2017-07-14T04:00:00+02:00;1539
GR;2017-07-14T02:00:00+02:00;704
BE;2017-07-29T11:00:00+02:00;74595
BE;2017-07-29T13:00:00+02:00;70852
BE;2017-07-29T15:00:00+02:00;73085
BE;2017-07-29T04:00:00+02:00;4305
BE;2017-07-29T05:00:00+02:00;8376
BE;2017-07-29T10:00:00+02:00;77365
BE;2017-07-29T12:00:00+02:00;71314
BE;2017-07-29T22:00:00+02:00;19294
BE;2017-07-30T00:00:00+02:00;9384
BL;2017-07-02T00:00:00+02:00;1318
BL;2017-07-01T22:00:00+02:00;2963
BL;2017-07-02T01:00:00+02:00;924
GL;2017-07-16T11:00:00+02:00;1710
GL;2017-07-16T18:00:00+02:00;1722
GL;2017-07-17T06:00:00+02:00;2182
GL;2017-07-17T08:00:00+02:00;3674
GL;2017-07-17T09:00:00+02:00;3910
GL;2017-07-16T07:00:00+02:00;880
GL;2017-07-16T21:00:00+02:00;335
GL;2017-07-16T04:00:00+02:00;84
GL;2017-07-16T23:00:00+02:00;84
GL;2017-07-18T07:00:00+02:00;2960
GL;2017-07-18T08:00:00+02:00;3874
GL;2017-07-18T09:00:00+02:00;3964
GL;2017-07-18T15:00:00+02:00;4275
GL;2017-07-18T18:00:00+02:00;2103
GL;2017-07-18T10:00:00+02:00;2930
GL;2017-07-18T20:00:00+02:00;894
GL;2017-07-18T23:00:00+02:00;101
GL;2017-07-18T22:00:00+02:00;201
GL;2017-07-20T07:00:00+02:00;2912
GL;2017-07-20T13:00:00+02:00;3136
GL;2017-07-20T18:00:00+02:00;2040
GL;2017-07-20T19:00:00+02:00;1514
GL;2017-07-20T05:00:00+02:00;862
GL;2017-07-20T21:00:00+02:00;467
GL;2017-07-20T03:00:00+02:00;81
GL;2017-07-21T01:00:00+02:00;66
GL;2017-07-21T03:00:00+02:00;74
GE;2017-07-31T21:00:00+02:00;19938
GE;2017-08-01T00:00:00+02:00;2954
GL;2017-07-01T07:00:00+02:00;1774
GL;2017-07-01T09:00:00+02:00;2798
GL;2017-07-01T13:00:00+02:00;2369
GL;2017-07-01T18:00:00+02:00;1775
GL;2017-07-01T03:00:00+02:00;123
GL;2017-07-01T01:00:00+02:00;182
GL;2017-07-01T23:00:00+02:00;379
GL;2017-07-02T05:00:00+02:00;217
GE;2017-07-31T06:00:00+02:00;21688
GE;2017-07-31T09:00:00+02:00;66968
GE;2017-07-31T11:00:00+02:00;57640
GE;2017-07-31T15:00:00+02:00;68549
GE;2017-07-31T17:00:00+02:00;56285
GE;2017-07-31T18:00:00+02:00;42395
GE;2017-07-31T03:00:00+02:00;2100
GE;2017-07-31T05:00:00+02:00;8475
GE;2017-07-31T10:00:00+02:00;62926
GE;2017-07-31T02:00:00+02:00;2219
GE;2017-07-29T09:00:00+02:00;38328
GE;2017-07-29T11:00:00+02:00;40087
GE;2017-07-29T14:00:00+02:00;40595
GE;2017-07-29T21:00:00+02:00;19901
GE;2017-07-30T15:00:00+02:00;30593
GE;2017-07-29T03:00:00+02:00;4304
GE;2017-07-29T05:00:00+02:00;4916
GE;2017-07-30T00:00:00+02:00;8529
GE;2017-07-30T05:00:00+02:00;3932
GE;2017-07-30T12:00:00+02:00;25575
GL;2017-07-03T19:00:00+02:00;1758
GL;2017-07-03T20:00:00+02:00;1083
GL;2017-07-04T08:00:00+02:00;3751
GL;2017-07-04T15:00:00+02:00;4113
GL;2017-07-04T16:00:00+02:00;3869
GL;2017-07-04T18:00:00+02:00;2707
GL;2017-07-03T12:00:00+02:00;3894
GL;2017-07-03T21:00:00+02:00;488
GL;2017-07-03T23:00:00+02:00;137
GL;2017-07-04T22:00:00+02:00;211
GL;2017-07-02T08:00:00+02:00;1238
GL;2017-07-02T09:00:00+02:00;1493
GL;2017-07-02T14:00:00+02:00;1410
GL;2017-07-02T19:00:00+02:00;1167
GL;2017-07-03T06:00:00+02:00;2304
GL;2017-07-02T06:00:00+02:00;356
GL;2017-07-04T00:00:00+02:00;61
GL;2017-07-04T01:00:00+02:00;78
GL;2017-07-04T02:00:00+02:00;58
GL;2017-07-04T03:00:00+02:00;93
GL;2017-07-04T04:00:00+02:00;317
GL;2017-07-04T05:00:00+02:00;1088
GL;2017-07-04T09:00:00+02:00;3946
GL;2017-07-04T10:00:00+02:00;3078
GL;2017-07-04T17:00:00+02:00;3178
GL;2017-07-04T19:00:00+02:00;1946
GL;2017-07-04T20:00:00+02:00;1151
GL;2017-07-04T21:00:00+02:00;557
GL;2017-07-05T09:00:00+02:00;3929
GL;2017-07-05T10:00:00+02:00;3211
GL;2017-07-05T15:00:00+02:00;4125
GL;2017-07-05T16:00:00+02:00;3868
GL;2017-07-05T18:00:00+02:00;2549
GL;2017-07-05T20:00:00+02:00;1073
GL;2017-07-05T21:00:00+02:00;531
GL;2017-07-06T00:00:00+02:00;67
GL;2017-07-06T01:00:00+02:00;48
GL;2017-07-06T02:00:00+02:00;37
GL;2017-07-06T03:00:00+02:00;74
GL;2017-07-06T04:00:00+02:00;326
GL;2017-07-06T09:00:00+02:00;3916
GL;2017-07-06T10:00:00+02:00;3283
GL;2017-07-06T12:00:00+02:00;3396
GL;2017-07-06T14:00:00+02:00;3514
GL;2017-07-06T15:00:00+02:00;3981
GL;2017-07-06T20:00:00+02:00;1178
GL;2017-07-07T00:00:00+02:00;53
GL;2017-07-07T01:00:00+02:00;73
GL;2017-07-07T03:00:00+02:00;63
GL;2017-07-07T05:00:00+02:00;1211
GL;2017-07-07T06:00:00+02:00;2300
GL;2017-07-07T07:00:00+02:00;3183
GL;2017-07-07T09:00:00+02:00;2548
GL;2017-07-07T12:00:00+02:00;3544
GL;2017-07-07T13:00:00+02:00;3447
GL;2017-07-07T15:00:00+02:00;3700
GL;2017-07-07T16:00:00+02:00;3341
GL;2017-07-07T19:00:00+02:00;1808
GL;2017-07-07T20:00:00+02:00;1196
GL;2017-07-07T21:00:00+02:00;617
GL;2017-07-08T03:00:00+02:00;89
GL;2017-07-08T10:00:00+02:00;2646
GL;2017-07-08T12:00:00+02:00;2409
GL;2017-07-08T14:00:00+02:00;2445
GL;2017-07-09T00:00:00+02:00;152
GL;2017-07-09T02:00:00+02:00;73
GL;2017-07-09T04:00:00+02:00;115
GL;2017-07-09T13:00:00+02:00;1444
GL;2017-07-09T14:00:00+02:00;1609
GL;2017-07-09T16:00:00+02:00;1815
GL;2017-07-09T20:00:00+02:00;762
GL;2017-07-10T01:00:00+02:00;22
GL;2017-07-10T02:00:00+02:00;29
GL;2017-07-10T03:00:00+02:00;65
GL;2017-07-10T04:00:00+02:00;235
GL;2017-07-10T09:00:00+02:00;3829
GL;2017-07-10T18:00:00+02:00;2149
GL;2017-07-10T21:00:00+02:00;415
GL;2017-07-10T23:00:00+02:00;110
GL;2017-07-11T02:00:00+02:00;37
GL;2017-07-11T05:00:00+02:00;994
GL;2017-07-11T10:00:00+02:00;2825
GL;2017-07-11T12:00:00+02:00;3711
GL;2017-07-12T03:00:00+02:00;72
GL;2017-07-12T06:00:00+02:00;2266
GL;2017-07-12T07:00:00+02:00;2997
GL;2017-07-12T11:00:00+02:00;2866
GL;2017-07-12T12:00:00+02:00;3470
GL;2017-07-12T17:00:00+02:00;2803
GL;2017-07-12T20:00:00+02:00;1024
GL;2017-07-12T21:00:00+02:00;416
GL;2017-07-12T22:00:00+02:00;204
GL;2017-07-13T07:00:00+02:00;2988
GL;2017-07-13T08:00:00+02:00;3657
GL;2017-07-13T13:00:00+02:00;3487
GL;2017-07-13T17:00:00+02:00;2847
GL;2017-07-13T19:00:00+02:00;1723
GL;2017-07-13T23:00:00+02:00;157
GL;2017-07-14T02:00:00+02:00;74
GL;2017-07-14T03:00:00+02:00;71
GL;2017-07-14T04:00:00+02:00;243
GL;2017-07-14T09:00:00+02:00;3753
GL;2017-07-14T12:00:00+02:00;3495
GL;2017-07-14T13:00:00+02:00;3433
GL;2017-07-14T15:00:00+02:00;3496
GL;2017-07-14T20:00:00+02:00;931
GL;2017-07-14T21:00:00+02:00;619
GL;2017-07-15T00:00:00+02:00;186
GL;2017-07-15T01:00:00+02:00;121
GL;2017-07-15T02:00:00+02:00;73
GL;2017-07-15T11:00:00+02:00;2223
GL;2017-07-15T14:00:00+02:00;2087
JU;2017-07-22T05:00:00+02:00;552
JU;2017-07-22T06:00:00+02:00;1370
JU;2017-07-22T09:00:00+02:00;5308
JU;2017-07-22T13:00:00+02:00;4454
GR;2017-07-31T00:00:00+02:00;464
GR;2017-07-31T01:00:00+02:00;366
GR;2017-07-31T03:00:00+02:00;424
JU;2017-07-13T07:00:00+02:00;7374
JU;2017-07-13T16:00:00+02:00;9606
JU;2017-07-13T17:00:00+02:00;7383
JU;2017-07-13T20:00:00+02:00;2517
JU;2017-07-14T07:00:00+02:00;7375
JU;2017-07-14T13:00:00+02:00;8306
JU;2017-07-14T14:00:00+02:00;8955
JU;2017-07-14T21:00:00+02:00;1858
JU;2017-07-14T03:00:00+02:00;230
JU;2017-07-14T12:00:00+02:00;8603
JU;2017-07-15T15:00:00+02:00;5211
JU;2017-07-16T11:00:00+02:00;3499
JU;2017-07-16T20:00:00+02:00;2217
JU;2017-07-16T00:00:00+02:00;586
JU;2017-07-16T01:00:00+02:00;396
JU;2017-07-16T03:00:00+02:00;223
JU;2017-07-16T06:00:00+02:00;921
JU;2017-07-16T12:00:00+02:00;3333
JU;2017-07-17T01:00:00+02:00;101
JU;2017-07-18T11:00:00+02:00;6181
JU;2017-07-18T13:00:00+02:00;7366
JU;2017-07-18T15:00:00+02:00;8760
JU;2017-07-18T16:00:00+02:00;7696
JU;2017-07-18T17:00:00+02:00;6423
JU;2017-07-18T20:00:00+02:00;2509
JU;2017-07-19T06:00:00+02:00;4089
JU;2017-07-18T12:00:00+02:00;7457
LU;2017-07-01T08:00:00+02:00;32016
LU;2017-07-01T13:00:00+02:00;32631
LU;2017-07-01T15:00:00+02:00;29452
LI;2017-07-31T13:00:00+02:00;2261
LI;2017-07-31T16:00:00+02:00;2066
LU;2017-07-01T05:00:00+02:00;4313
LI;2017-07-31T12:00:00+02:00;2288
LI;2017-07-31T21:00:00+02:00;228
LU;2017-07-01T02:00:00+02:00;1463
LI;2017-08-01T00:00:00+02:00;29
LI;2017-07-24T09:00:00+02:00;2917
LI;2017-07-22T14:00:00+02:00;1030
LI;2017-07-22T15:00:00+02:00;1105
LI;2017-07-22T07:00:00+02:00;892
LI;2017-07-22T10:00:00+02:00;1321
LI;2017-07-23T11:00:00+02:00;782
LI;2017-07-23T14:00:00+02:00;805
LI;2017-07-23T17:00:00+02:00;869
LI;2017-07-23T00:00:00+02:00;72
LI;2017-07-23T10:00:00+02:00;908
LU;2017-07-01T20:00:00+02:00;13984
LU;2017-07-01T21:00:00+02:00;11282
LU;2017-07-02T11:00:00+02:00;17244
LU;2017-07-02T14:00:00+02:00;17975
LU;2017-07-02T15:00:00+02:00;20069
LU;2017-07-02T16:00:00+02:00;21043
LU;2017-07-02T00:00:00+02:00;5618
LU;2017-07-02T01:00:00+02:00;4174
LU;2017-07-02T07:00:00+02:00;8008
LU;2017-07-02T02:00:00+02:00;2891
LI;2017-07-30T14:00:00+02:00;1074
LI;2017-07-30T16:00:00+02:00;1026
LI;2017-07-31T11:00:00+02:00;2084
LI;2017-07-29T19:00:00+02:00;693
LI;2017-07-29T20:00:00+02:00;505
LI;2017-07-30T06:00:00+02:00;216
LI;2017-07-31T05:00:00+02:00;365
LI;2017-07-30T22:00:00+02:00;79
LI;2017-07-30T02:00:00+02:00;64
LI;2017-07-31T02:00:00+02:00;28
LI;2017-07-26T13:00:00+02:00;2435
LI;2017-07-26T15:00:00+02:00;2324
LI;2017-07-26T12:00:00+02:00;2427
LI;2017-07-26T19:00:00+02:00;705
LI;2017-07-26T20:00:00+02:00;522
LI;2017-07-26T21:00:00+02:00;272
LI;2017-07-27T19:00:00+02:00;865
LI;2017-07-27T03:00:00+02:00;47
LI;2017-07-27T02:00:00+02:00;26
LI;2017-07-28T02:00:00+02:00;45
LU;2017-07-04T14:00:00+02:00;56129
LU;2017-07-04T18:00:00+02:00;30126
LU;2017-07-04T19:00:00+02:00;22873
LU;2017-07-04T20:00:00+02:00;15473
LU;2017-07-04T12:00:00+02:00;51738
LI;2017-07-28T07:00:00+02:00;2030
LI;2017-07-28T09:00:00+02:00;2923
LI;2017-07-29T08:00:00+02:00;1209
LI;2017-07-29T17:00:00+02:00;1108
LI;2017-07-28T19:00:00+02:00;781
LI;2017-07-28T20:00:00+02:00;521
LI;2017-07-29T05:00:00+02:00;155
LI;2017-07-29T10:00:00+02:00;1316
LI;2017-07-29T12:00:00+02:00;1089
LI;2017-07-29T01:00:00+02:00;65
LI;2017-07-24T10:00:00+02:00;2246
LI;2017-07-24T13:00:00+02:00;2222
LI;2017-07-24T15:00:00+02:00;2486
LI;2017-07-24T18:00:00+02:00;1037
LI;2017-07-25T06:00:00+02:00;1364
GL;2017-07-02T07:00:00+02:00;691
GL;2017-07-02T10:00:00+02:00;1551
GL;2017-07-02T23:00:00+02:00;155
GL;2017-07-03T03:00:00+02:00;107
GL;2017-07-12T08:00:00+02:00;3650
GL;2017-07-12T14:00:00+02:00;3466
